trade_id,signal_id,signal_type,entry_date,exit_date,direction,entry_price,exit_price,lots,lot_size,notional_entry,notional_exit,gross_pnl,costs,net_pnl,net_pnl_pct,equity_before,equity_after,exit_reason,days_held,regime,vix_at_entry,adx_at_entry,rsi_at_entry,overlay_modifier,overlay_detail,conviction_score,day_of_week,month,year,max_favorable,max_adverse,is_synthetic,structural_confidence,structural_strength
186,KAUFMAN_DRY_16,DAILY,2018-07-16,2018-07-27,LONG,10936.85,11264.96,1,75,820264,844872,24608,526,24082,2.936,1201120,1225202,TP,9,RANGE_BOUND,12.9,17.6,59.3,1.0,,0.5,0,7,2018,0.0,0.0,False,0.0,
187,KAUFMAN_DRY_20,DAILY,2018-07-23,2018-08-02,LONG,11084.75,11244.7,1,75,831356,843352,11996,529,11467,1.379,1225202,1236669,RULE,8,TRANSITIONAL,13.0,21.7,65.6,0.983,,0.492,0,7,2018,0.0,0.0,False,0.0,
188,KAUFMAN_DRY_12,DAILY,2018-07-27,2018-08-07,LONG,11278.35,11389.45,1,75,845876,854209,8333,536,7796,0.922,1236669,1244465,TIME,7,TRENDING_UP,12.3,28.4,74.0,1.0,,0.5,4,7,2018,0.0,0.0,False,0.0,
189,KAUFMAN_DRY_20,DAILY,2018-08-07,2018-08-13,LONG,11389.45,11355.75,1,75,854209,851681,-2528,538,-3065,-0.359,1244465,1241400,RULE,4,TRENDING_UP,12.6,38.1,71.3,1.0,,0.5,1,8,2018,0.0,0.0,False,0.0,
190,KAUFMAN_DRY_16,DAILY,2018-08-02,2018-08-23,LONG,11244.7,11582.04,1,75,843352,868653,25301,540,24761,2.936,1241400,1266161,TP,13,TRENDING_UP,12.6,35.5,65.0,0.983,,0.492,3,8,2018,0.0,0.0,False,0.0,
191,KAUFMAN_DRY_12,DAILY,2018-08-13,2018-08-24,LONG,11355.75,11557.1,1,75,851681,866782,15101,542,14560,1.71,1266161,1280720,TIME,7,TRENDING_UP,13.4,39.5,62.6,1.0,,0.5,0,8,2018,0.0,0.0,False,0.0,
192,KAUFMAN_DRY_20,DAILY,2018-08-23,2018-09-03,LONG,11582.75,11582.35,1,75,868706,868676,-30,547,-577,-0.066,1280720,1280144,RULE,7,TRENDING_UP,12.8,39.7,71.1,1.0,,0.5,3,8,2018,0.0,0.0,False,0.0,
193,GUJRAL_DRY_8,DAILY,2018-08-24,2018-09-04,LONG,11557.1,11520.3,1,75,866782,864022,-2760,545,-3305,-0.381,1280144,1276839,RULE,7,TRENDING_UP,12.4,40.0,68.4,1.0,,0.5,4,8,2018,0.0,0.0,False,0.0,
194,KAUFMAN_DRY_16,DAILY,2018-09-03,2018-09-11,LONG,11582.35,11350.7,1,75,868676,851303,-17374,541,-17915,-2.062,1276839,1258924,SL,6,TRENDING_UP,13.4,41.4,60.0,1.0,,0.5,0,9,2018,0.0,0.0,False,0.0,
195,KAUFMAN_DRY_12,DAILY,2018-09-04,2018-09-11,LONG,11520.3,11289.89,1,75,864022,846742,-17280,539,-17819,-2.062,1258924,1241105,SL,5,TRENDING_UP,13.8,39.4,54.9,1.0,,0.5,1,9,2018,0.0,0.0,False,0.0,
196,SCHWAGER_TREND,DAILY,2018-09-11,2018-09-18,LONG,11287.5,11278.9,1,75,846562,845918,-645,534,-1179,-0.139,1241105,1239926,RULE,4,TRENDING_UP,15.3,29.6,40.2,1.0,,0.5,1,9,2018,0.0,0.0,False,0.0,
197,KAUFMAN_DRY_16,DAILY,2018-09-17,2018-09-24,SHORT,11377.75,11036.42,1,75,853331,827731,25600,530,25070,2.938,1239926,1264996,TP,4,TRENDING_UP,14.5,26.3,46.5,1.0,,0.5,0,9,2018,0.0,0.0,False,0.0,
198,KAUFMAN_DRY_12,DAILY,2018-09-12,2018-09-24,LONG,11369.9,11142.5,1,75,852742,835688,-17055,532,-17587,-2.062,1264996,1247408,SL,6,TRENDING_UP,14.2,29.3,45.5,1.0,,0.5,2,9,2018,0.0,0.0,False,0.0,
199,GAMMA_SQUEEZE,STRUCTURAL,2018-09-24,2018-10-04,SHORT,10967.4,10638.38,1,75,822555,797878,24677,513,24164,2.938,1247408,1271572,TP,7,TRANSITIONAL,17.4,29.0,31.6,1.0,"VIX_TRANSMISSION=1.00(NEUTRAL), RBI_INTERVENTION=1.00(NEUTRAL), PREOPEN_AUCTION=1.00(NEUTRAL)",0.71,0,9,2018,3.83,1.62,True,0.42,WEAK
200,KAUFMAN_DRY_16,DAILY,2018-09-26,2018-10-04,SHORT,11053.8,10722.19,1,75,829035,804164,24871,516,24355,2.938,1271572,1295927,TP,5,TRANSITIONAL,17.1,31.3,36.9,1.0,,0.5,2,9,2018,0.0,0.0,False,0.0,
201,KAUFMAN_DRY_12,DAILY,2018-09-25,2018-10-04,SHORT,11067.45,10735.43,1,75,830059,805157,24902,517,24385,2.938,1295927,1320312,TP,6,TRANSITIONAL,16.7,30.5,37.3,1.0,,0.5,1,9,2018,0.0,0.0,False,0.0,
202,BULKOWSKI_ADAM_EVE,DAILY,2018-09-27,2018-10-04,LONG,10977.55,10648.22,1,75,823316,798617,-24699,513,-25213,-3.062,1320312,1295099,SL,4,TRANSITIONAL,16.9,32.2,34.4,0.983,,0.492,3,9,2018,0.0,0.0,False,0.0,
203,KAUFMAN_DRY_16,DAILY,2018-10-08,2018-10-16,SHORT,10348.05,10555.01,1,75,776104,791626,-15522,500,-16022,-2.064,1295099,1279077,SL,6,HIGH_VOL_TRENDING,20.1,42.6,23.3,1.0,,0.5,0,10,2018,0.0,0.0,False,0.0,
204,KAUFMAN_DRY_12,DAILY,2018-10-05,2018-10-16,SHORT,10316.45,10522.78,1,75,773734,789208,-15475,497,-15972,-2.064,1279077,1263106,SL,7,HIGH_VOL_TRENDING,19.7,40.2,21.5,1.0,,0.5,4,10,2018,0.0,0.0,False,0.0,
205,KAUFMAN_DRY_20,DAILY,2018-10-15,2018-10-19,LONG,10512.5,10303.55,1,75,788438,772766,-15671,496,-16167,-2.051,1263106,1246939,RULE,3,HIGH_VOL_TRENDING,18.9,47.0,38.4,1.0,,0.5,0,10,2018,0.0,0.0,False,0.0,
206,KAUFMAN_DRY_12,DAILY,2018-10-17,2018-10-25,SHORT,10453.05,10139.46,1,75,783979,760459,23519,491,23028,2.937,1246939,1269967,TP,5,TRANSITIONAL,18.0,44.5,37.8,1.0,,0.5,2,10,2018,0.0,0.0,False,0.0,
207,KAUFMAN_DRY_12,DAILY,2018-10-26,2018-10-29,SHORT,10030.0,10230.6,1,75,752250,767295,-15045,484,-15529,-2.064,1269967,1254438,SL,1,HIGH_VOL_TRENDING,19.2,40.7,30.2,1.0,,0.5,4,10,2018,0.0,0.0,False,0.0,
208,KAUFMAN_DRY_16,DAILY,2018-10-19,2018-11-02,SHORT,10303.55,10509.62,1,75,772766,788222,-15455,496,-15952,-2.064,1254438,1238486,SL,10,HIGH_VOL_TRENDING,19.8,43.8,34.3,1.0,,0.5,4,10,2018,0.0,0.0,False,0.0,
209,KAUFMAN_DRY_12,DAILY,2018-10-30,2018-11-02,SHORT,10198.4,10402.37,1,75,764880,780178,-15298,497,-15794,-2.065,1238486,1222692,SL,3,HIGH_VOL_TRENDING,20.5,38.0,38.4,1.0,,0.5,1,10,2018,0.0,0.0,False,0.0,
210,KAUFMAN_DRY_20,DAILY,2018-10-31,2018-11-12,LONG,10386.6,10482.2,1,75,778995,786165,7170,497,6673,0.857,1222692,1229364,RULE,7,HIGH_VOL_TRENDING,19.8,36.0,45.5,1.0,,0.5,2,10,2018,0.0,0.0,False,0.0,
211,BULKOWSKI_ADAM_EVE,DAILY,2018-10-11,2018-11-12,LONG,10234.65,10482.2,1,75,767599,786165,18566,500,18066,2.354,1229364,1247430,MAX_HOLD,20,HIGH_VOL_TRENDING,20.5,47.3,26.5,1.0,,0.5,3,10,2018,0.0,0.0,False,0.0,
212,KAUFMAN_DRY_12,DAILY,2018-11-05,2018-11-15,SHORT,10524.0,10616.7,1,75,789300,796252,-6953,503,-7456,-0.945,1247430,1239975,TIME,7,HIGH_VOL_TRENDING,19.5,30.3,50.3,1.0,,0.5,0,11,2018,0.0,0.0,False,0.0,
213,KAUFMAN_DRY_16,DAILY,2018-11-13,2018-12-05,LONG,10582.5,10782.9,1,75,793688,808718,15030,508,14522,1.83,1239975,1254497,MAX_HOLD,15,TRANSITIONAL,18.7,22.8,52.3,1.0,,0.5,1,11,2018,0.0,0.0,False,0.0,
214,GUJRAL_DRY_8,DAILY,2018-11-12,2018-12-06,LONG,10482.2,10601.15,1,75,786165,795086,8921,502,8419,1.071,1254497,1262916,RULE,17,TRANSITIONAL,19.4,24.4,48.3,1.0,,0.5,0,11,2018,0.0,0.0,False,0.0,
215,KAUFMAN_DRY_16,DAILY,2018-12-07,2018-12-10,LONG,10693.7,10488.45,1,75,802028,786634,-15394,504,-15897,-1.982,1262916,1247018,RULE,1,RANGE_BOUND,18.6,14.9,51.2,1.0,,0.5,4,12,2018,0.0,0.0,False,0.0,
216,GUJRAL_DRY_13,DAILY,2018-12-05,2018-12-10,LONG,10782.9,10567.24,1,75,808718,792543,-16174,507,-16682,-2.063,1247018,1230337,SL,3,RANGE_BOUND,18.4,15.9,56.1,0.983,,0.492,2,12,2018,0.0,0.0,False,0.0,
217,SIP_FLOW,STRUCTURAL,2018-12-10,2018-12-13,LONG,10488.45,10803.1,1,75,786634,810233,23599,511,23088,2.935,1230337,1253424,TP,3,RANGE_BOUND,20.4,15.3,42.6,1.0,"VIX_TRANSMISSION=1.00(NEUTRAL), RBI_INTERVENTION=1.00(NEUTRAL), PREOPEN_AUCTION=1.00(NEUTRAL)",0.785,0,12,2018,3.34,1.47,True,0.57,MODERATE
218,GAMMA_SQUEEZE,STRUCTURAL,2018-12-11,2018-12-17,LONG,10549.15,10865.62,1,75,791186,814922,23736,509,23226,2.936,1253424,1276650,TP,4,RANGE_BOUND,18.0,16.5,45.5,1.0,"VIX_TRANSMISSION=1.00(NEUTRAL), RBI_INTERVENTION=1.00(NEUTRAL), PREOPEN_AUCTION=1.00(NEUTRAL)",0.76,1,12,2018,3.33,0.0,True,0.52,MODERATE
219,KAUFMAN_DRY_20,DAILY,2018-12-12,2018-12-21,LONG,10737.6,10754.0,1,75,805320,806550,1230,511,719,0.089,1276650,1277370,RULE,7,RANGE_BOUND,15.8,16.1,53.4,0.983,,0.492,2,12,2018,0.0,0.0,False,0.0,
220,KAUFMAN_DRY_16,DAILY,2018-12-12,2019-01-03,LONG,10737.6,10672.25,1,75,805320,800419,-4901,509,-5410,-0.672,1277370,1271960,MAX_HOLD,15,RANGE_BOUND,15.8,16.1,53.4,0.983,,0.492,2,12,2018,0.0,0.0,False,0.0,
221,GUJRAL_DRY_8,DAILY,2018-12-27,2019-01-03,LONG,10779.8,10672.25,1,75,808485,800419,-8066,510,-8576,-1.061,1271960,1263384,RULE,5,RANGE_BOUND,16.1,13.4,52.0,1.0,,0.5,3,12,2018,0.0,0.0,False,0.0,
222,KAUFMAN_DRY_20,DAILY,2019-01-08,2019-01-11,LONG,10802.15,10794.95,1,75,810161,809621,-540,513,-1053,-0.13,1263384,1262331,RULE,3,RANGE_BOUND,15.7,14.3,52.1,1.0,,0.5,1,1,2019,0.0,0.0,False,0.0,
223,KAUFMAN_DRY_20,DAILY,2019-01-15,2019-01-23,LONG,10886.8,10831.5,1,75,816510,812362,-4147,515,-4663,-0.571,1262331,1257668,RULE,6,RANGE_BOUND,15.6,13.6,55.8,1.0,,0.5,1,1,2019,0.0,0.0,False,0.0,
224,GUJRAL_DRY_8,DAILY,2019-01-24,2019-01-25,LONG,10849.8,10780.55,1,75,813735,808541,-5194,514,-5707,-0.701,1257668,1251961,RULE,1,RANGE_BOUND,17.4,10.6,51.7,1.0,,0.5,3,1,2019,0.0,0.0,False,0.0,
225,KAUFMAN_DRY_16,DAILY,2019-01-08,2019-01-28,LONG,10802.15,10661.55,1,75,810161,799616,-10545,510,-11055,-1.365,1251961,1240906,RULE,14,RANGE_BOUND,15.7,14.3,52.1,1.0,,0.5,1,1,2019,0.0,0.0,False,0.0,
226,GAMMA_SQUEEZE,STRUCTURAL,2019-01-28,2019-02-01,SHORT,10661.55,10874.78,1,75,799616,815609,-15992,512,-16504,-2.064,1240906,1224401,SL,4,RANGE_BOUND,18.9,10.4,40.6,1.0,"VIX_TRANSMISSION=1.00(NEUTRAL), RBI_INTERVENTION=1.00(NEUTRAL), PREOPEN_AUCTION=1.00(NEUTRAL)",0.71,0,1,2019,0.73,3.02,True,0.42,WEAK
227,KAUFMAN_DRY_16,DAILY,2019-01-30,2019-02-01,SHORT,10651.8,10864.84,1,75,798885,814863,-15978,511,-16489,-2.064,1224401,1207912,SL,2,RANGE_BOUND,17.9,11.7,40.1,1.0,,0.5,2,1,2019,0.0,0.0,False,0.0,
228,KAUFMAN_DRY_20,DAILY,2019-01-31,2019-02-08,LONG,10830.95,10943.6,1,75,812321,820770,8449,517,7932,0.976,1207912,1215844,RULE,6,RANGE_BOUND,17.1,10.9,52.4,1.0,,0.5,3,1,2019,0.0,0.0,False,0.0,
229,GUJRAL_DRY_8,DAILY,2019-01-31,2019-02-12,LONG,10830.95,10831.4,1,75,812321,812355,34,514,-481,-0.059,1215844,1215363,RULE,8,RANGE_BOUND,17.1,10.9,52.4,1.0,,0.5,3,1,2019,0.0,0.0,False,0.0,
230,KAUFMAN_DRY_16,DAILY,2019-02-08,2019-02-14,LONG,10943.6,10746.05,1,75,820770,805954,-14816,515,-15331,-1.868,1215363,1200033,RULE,4,RANGE_BOUND,15.6,15.0,55.3,0.983,,0.492,4,2,2019,0.0,0.0,False,0.0,
231,KAUFMAN_DRY_16,DAILY,2019-02-18,2019-02-25,SHORT,10640.95,10853.77,1,75,798071,814033,-15961,511,-16472,-2.064,1200033,1183560,SL,5,RANGE_BOUND,18.0,13.5,38.0,1.0,,0.5,0,2,2019,0.0,0.0,False,0.0,
232,KAUFMAN_DRY_20,DAILY,2019-02-21,2019-02-27,LONG,10789.85,10806.65,1,75,809239,810499,1260,513,747,0.092,1183560,1184307,RULE,4,RANGE_BOUND,16.0,14.1,49.3,1.0,,0.5,3,2,2019,0.0,0.0,False,0.0,
233,GUJRAL_DRY_8,DAILY,2019-02-25,2019-02-27,LONG,10880.1,10806.65,1,75,816008,810499,-5509,515,-6024,-0.738,1184307,1178284,RULE,2,RANGE_BOUND,15.4,13.0,54.8,1.0,,0.5,0,2,2019,0.0,0.0,False,0.0,
234,KAUFMAN_DRY_16,DAILY,2019-02-28,2019-03-05,SHORT,10792.5,10987.45,1,75,809438,824059,-14621,517,-15138,-1.87,1178284,1163145,RULE,2,RANGE_BOUND,18.3,11.0,48.9,1.0,,0.5,3,2,2019,0.0,0.0,False,0.0,
235,KAUFMAN_DRY_20,DAILY,2019-03-01,2019-03-22,LONG,10863.5,11456.9,1,75,814762,859268,44505,529,43976,5.397,1163145,1207121,RULE,13,RANGE_BOUND,16.3,10.4,53.7,1.0,,0.5,4,3,2019,0.0,0.0,False,0.0,
236,GUJRAL_DRY_8,DAILY,2019-03-05,2019-04-03,LONG,10987.45,11643.95,1,75,824059,873296,49238,536,48701,5.91,1207121,1255822,MAX_HOLD,20,RANGE_BOUND,15.7,11.0,60.6,1.0,,0.5,1,3,2019,0.0,0.0,False,0.0,
237,KAUFMAN_DRY_20,DAILY,2019-04-03,2019-04-04,LONG,11643.95,11598.0,1,75,873296,869850,-3446,548,-3995,-0.457,1255822,1251828,RULE,1,HIGH_VOL_TRENDING,18.8,37.8,68.7,1.0,,0.5,2,4,2019,0.0,0.0,False,0.0,
238,KAUFMAN_DRY_16,DAILY,2019-03-22,2019-04-12,LONG,11456.9,11643.45,1,75,859268,873259,13991,546,13446,1.565,1251828,1265274,MAX_HOLD,15,TRENDING_UP,16.3,33.3,72.0,1.0,,0.5,4,3,2019,0.0,0.0,False,0.0,
239,KAUFMAN_DRY_12,DAILY,2019-04-04,2019-04-15,LONG,11598.0,11690.35,1,75,869850,876776,6926,550,6377,0.733,1265274,1271650,TIME,7,HIGH_VOL_TRENDING,18.6,37.9,65.1,1.0,,0.5,3,4,2019,0.0,0.0,False,0.0,
240,KAUFMAN_DRY_20,DAILY,2019-04-12,2019-04-22,LONG,11643.45,11594.45,1,75,873259,869584,-3675,560,-4235,-0.485,1271650,1267415,RULE,4,HIGH_VOL_TRENDING,21.0,35.5,62.3,1.0,,0.5,4,4,2019,0.0,0.0,False,0.0,
241,GUJRAL_DRY_8,DAILY,2019-04-15,2019-04-22,LONG,11690.35,11594.45,1,75,876776,869584,-7192,565,-7758,-0.885,1267415,1259657,RULE,3,HIGH_VOL_TRENDING,21.4,35.6,64.5,1.0,,0.5,0,4,2019,0.0,0.0,False,0.0,
242,KAUFMAN_DRY_12,DAILY,2019-04-22,2019-05-03,LONG,11594.45,11712.25,1,75,869584,878419,8835,597,8238,0.947,1259657,1267895,TIME,7,HIGH_VOL_TRENDING,24.0,36.2,54.5,1.0,,0.5,0,4,2019,0.0,0.0,False,0.0,
243,KAUFMAN_DRY_20,DAILY,2019-05-03,2019-05-06,LONG,11712.25,11598.25,1,75,878419,869869,-8550,597,-9147,-1.041,1267895,1258749,RULE,1,HIGH_VOL_TRENDING,24.0,34.1,57.5,1.0,,0.5,4,5,2019,0.0,0.0,False,0.0,
244,KAUFMAN_DRY_16,DAILY,2019-04-22,2019-05-08,LONG,11594.45,11362.56,1,75,869584,852192,-17392,588,-17980,-2.068,1258749,1240768,SL,10,HIGH_VOL_TRENDING,24.0,36.2,54.5,1.0,,0.5,0,4,2019,0.0,0.0,False,0.0,
245,KAUFMAN_DRY_12,DAILY,2019-05-06,2019-05-08,LONG,11598.25,11366.28,1,75,869869,852471,-17397,616,-18013,-2.071,1240768,1222755,SL,2,CRISIS,26.4,32.4,50.4,0.983,,0.492,0,5,2019,0.0,0.0,False,0.0,
246,KAUFMAN_DRY_16,DAILY,2019-05-10,2019-05-20,SHORT,11278.9,11504.48,1,75,845918,862836,-16918,611,-17529,-2.072,1222755,1205226,SL,6,CRISIS,26.3,29.0,35.9,0.983,,0.492,4,5,2019,0.0,0.0,False,0.0,
247,KAUFMAN_DRY_12,DAILY,2019-05-09,2019-05-20,SHORT,11301.8,11527.84,1,75,847635,864588,-16953,602,-17555,-2.071,1205226,1187671,SL,7,CRISIS,25.5,29.2,36.7,1.0,,0.5,3,5,2019,0.0,0.0,False,0.0,
248,BULKOWSKI_ADAM_EVE,DAILY,2019-05-15,2019-05-20,LONG,11157.0,11828.25,1,75,836775,887119,50344,643,49701,5.94,1187671,1237371,RULE,3,CRISIS,28.7,30.9,33.9,1.0,,0.5,2,5,2019,0.0,0.0,False,0.0,
249,KAUFMAN_DRY_20,DAILY,2019-05-17,2019-05-31,LONG,11407.15,11922.8,1,75,855536,894210,38674,645,38029,4.445,1237371,1275400,RULE,10,CRISIS,28.1,30.3,48.3,1.0,,0.5,4,5,2019,0.0,0.0,False,0.0,
250,GUJRAL_DRY_8,DAILY,2019-05-20,2019-06-14,LONG,11828.25,11823.3,1,75,887119,886748,-371,601,-972,-0.11,1275400,1274428,RULE,18,HIGH_VOL_TRENDING,23.7,30.0,63.2,1.0,,0.5,0,5,2019,0.0,0.0,False,0.0,
251,KAUFMAN_DRY_16,DAILY,2019-05-31,2019-06-17,LONG,11922.8,11684.34,1,75,894210,876326,-17884,556,-18440,-2.062,1274428,1255987,SL,10,TRENDING_UP,16.1,36.8,61.6,0.983,,0.492,4,5,2019,0.0,0.0,False,0.0,
252,KAUFMAN_DRY_12,DAILY,2019-06-14,2019-06-25,LONG,11823.3,11796.45,1,75,886748,884734,-2014,557,-2570,-0.29,1255987,1253417,TIME,7,TRENDING_UP,13.9,31.9,51.9,1.0,,0.5,4,6,2019,0.0,0.0,False,0.0,
253,KAUFMAN_DRY_16,DAILY,2019-06-19,2019-07-02,SHORT,11691.45,11910.3,1,75,876859,893272,-16414,556,-16970,-1.935,1253417,1236447,RULE,9,TRENDING_UP,14.7,26.3,46.2,1.0,,0.5,2,6,2019,0.0,0.0,False,0.0,
254,KAUFMAN_DRY_20,DAILY,2019-06-25,2019-07-05,LONG,11796.45,11811.15,1,75,884734,885836,1102,556,546,0.062,1236447,1236993,RULE,8,TRANSITIONAL,15.0,21.5,51.6,1.0,,0.5,1,6,2019,0.0,0.0,False,0.0,
255,SCHWAGER_TREND,DAILY,2019-06-18,2019-07-08,LONG,11691.5,11558.6,1,75,876862,866895,-9967,548,-10516,-1.199,1236993,1226477,RULE,14,TRENDING_UP,14.6,28.1,46.2,0.983,,0.492,1,6,2019,0.0,0.0,False,0.0,
256,KAUFMAN_DRY_12,DAILY,2019-07-08,2019-07-17,SHORT,11558.6,11687.5,1,75,866895,876562,-9667,549,-10216,-1.178,1226477,1216261,TIME,7,TRANSITIONAL,13.9,20.0,38.8,0.983,,0.492,0,7,2019,0.0,0.0,False,0.0,
257,KAUFMAN_DRY_20,DAILY,2019-07-17,2019-07-18,LONG,11687.5,11596.9,1,75,876562,869768,-6795,549,-7344,-0.838,1216261,1208917,RULE,1,TRANSITIONAL,11.8,20.3,48.5,1.0,,0.5,2,7,2019,0.0,0.0,False,0.0,
258,KAUFMAN_DRY_16,DAILY,2019-07-08,2019-07-29,SHORT,11558.6,11211.84,1,75,866895,840888,26007,538,25469,2.938,1208917,1234386,TP,15,TRANSITIONAL,13.9,20.0,38.8,0.983,,0.492,0,7,2019,0.0,0.0,False,0.0,
259,KAUFMAN_DRY_12,DAILY,2019-07-18,2019-07-29,SHORT,11596.9,11248.99,1,75,869768,843674,26093,539,25554,2.938,1234386,1259939,TP,7,TRANSITIONAL,11.8,20.1,43.8,1.0,,0.5,3,7,2019,0.0,0.0,False,0.0,
260,BULKOWSKI_ADAM_EVE,DAILY,2019-07-22,2019-08-01,LONG,11346.2,11005.81,1,75,850965,825436,-25529,529,-26058,-3.062,1259939,1233882,SL,8,TRANSITIONAL,13.0,22.5,33.9,1.0,,0.5,0,7,2019,0.0,0.0,False,0.0,
261,KAUFMAN_DRY_12,DAILY,2019-07-30,2019-08-08,SHORT,11085.4,11032.45,1,75,831405,827434,3971,524,3447,0.415,1233882,1237329,TIME,7,TRANSITIONAL,13.6,31.8,26.6,1.0,,0.5,1,7,2019,0.0,0.0,False,0.0,
262,KAUFMAN_DRY_20,DAILY,2019-08-09,2019-08-13,LONG,11109.65,10925.85,1,75,833224,819439,-13785,522,-14307,-1.717,1237329,1223022,RULE,1,TRANSITIONAL,15.9,38.9,42.3,1.0,,0.5,4,8,2019,0.0,0.0,False,0.0,
263,KAUFMAN_DRY_20,DAILY,2019-08-16,2019-08-20,LONG,11047.8,11017.0,1,75,828585,826275,-2310,523,-2833,-0.342,1223022,1220189,RULE,2,TRANSITIONAL,16.6,36.9,42.2,1.0,,0.5,4,8,2019,0.0,0.0,False,0.0,
264,KAUFMAN_DRY_16,DAILY,2019-07-31,2019-08-22,SHORT,11118.0,10784.46,1,75,833850,808834,25016,519,24496,2.938,1220189,1244685,TP,14,TRANSITIONAL,13.6,33.8,29.2,1.0,,0.5,2,7,2019,0.0,0.0,False,0.0,
265,KAUFMAN_DRY_12,DAILY,2019-08-09,2019-08-22,SHORT,11109.65,10776.36,1,75,833224,808227,24997,519,24478,2.938,1244685,1269163,TP,7,TRANSITIONAL,15.9,38.9,42.3,1.0,,0.5,4,8,2019,0.0,0.0,False,0.0,
266,KAUFMAN_DRY_12,DAILY,2019-08-23,2019-08-26,SHORT,10829.35,11045.94,1,75,812201,828445,-16244,519,-16763,-2.064,1269163,1252400,SL,1,TRANSITIONAL,17.4,35.8,36.8,1.0,,0.5,4,8,2019,0.0,0.0,False,0.0,
267,GUJRAL_DRY_8,DAILY,2019-08-26,2019-08-29,LONG,11057.85,10948.3,1,75,829339,821122,-8216,522,-8738,-1.054,1252400,1243662,RULE,3,TRANSITIONAL,16.7,34.7,47.6,1.0,,0.5,0,8,2019,0.0,0.0,False,0.0,
268,KAUFMAN_DRY_20,DAILY,2019-08-26,2019-09-03,LONG,11057.85,10836.69,1,75,829339,812752,-16587,519,-17106,-2.063,1243662,1226556,SL,5,TRANSITIONAL,16.7,34.7,47.6,1.0,,0.5,0,8,2019,0.0,0.0,False,0.0,
269,KAUFMAN_DRY_12,DAILY,2019-08-27,2019-09-06,SHORT,11105.35,10946.2,1,75,832901,820965,11936,523,11414,1.37,1226556,1237970,TIME,7,TRANSITIONAL,16.0,33.2,49.6,0.983,,0.492,1,8,2019,0.0,0.0,False,0.0,
270,KAUFMAN_DRY_20,DAILY,2019-09-06,2019-09-17,LONG,10946.2,10817.6,1,75,820965,811320,-9645,516,-10161,-1.238,1237970,1227808,RULE,6,TRANSITIONAL,16.3,30.6,46.2,1.0,,0.5,4,9,2019,0.0,0.0,False,0.0,
271,GUJRAL_DRY_8,DAILY,2019-09-09,2019-09-17,LONG,11003.05,10817.6,1,75,825229,811320,-13909,518,-14426,-1.748,1227808,1213382,RULE,5,TRANSITIONAL,15.9,29.3,48.7,1.0,,0.5,0,9,2019,0.0,0.0,False,0.0,
272,KAUFMAN_DRY_16,DAILY,2019-08-28,2019-09-19,SHORT,11046.1,10714.72,1,75,828458,803604,24854,516,24338,2.938,1213382,1237720,TP,14,TRANSITIONAL,16.8,32.2,47.2,1.0,,0.5,2,8,2019,0.0,0.0,False,0.0,
273,KAUFMAN_DRY_12,DAILY,2019-09-09,2019-09-19,SHORT,11003.05,10704.8,1,75,825229,802860,22369,515,21854,2.648,1237720,1259573,TIME,7,TRANSITIONAL,15.9,29.3,48.7,1.0,,0.5,0,9,2019,0.0,0.0,False,0.0,
274,KAUFMAN_DRY_20,DAILY,2019-09-20,2019-09-27,LONG,11274.2,11512.4,1,75,845565,863430,17865,539,17326,2.049,1259573,1276900,RULE,5,TRANSITIONAL,15.4,26.5,58.6,1.0,,0.5,4,9,2019,0.0,0.0,False,0.0,
275,KAUFMAN_DRY_12,DAILY,2019-09-20,2019-10-01,LONG,11274.2,11359.9,1,75,845565,851992,6427,535,5892,0.697,1276900,1282792,TIME,7,TRANSITIONAL,15.4,26.5,58.6,1.0,,0.5,4,9,2019,0.0,0.0,False,0.0,
276,KAUFMAN_DRY_16,DAILY,2019-09-27,2019-10-04,LONG,11512.4,11282.15,1,75,863430,846161,-17269,538,-17807,-2.062,1282792,1264985,SL,4,TRANSITIONAL,16.1,25.5,60.6,1.0,,0.5,4,9,2019,0.0,0.0,False,0.0,
277,GUJRAL_DRY_8,DAILY,2019-10-01,2019-10-04,LONG,11359.9,11174.75,1,75,851992,838106,-13886,533,-14419,-1.692,1264985,1250565,RULE,2,TRANSITIONAL,16.8,22.8,55.1,1.0,,0.5,1,10,2019,0.0,0.0,False,0.0,
278,SIP_FLOW,STRUCTURAL,2019-10-07,2019-10-15,LONG,11126.4,11460.19,1,75,834480,859514,25034,535,24500,2.936,1250565,1275065,TP,5,RANGE_BOUND,17.8,19.5,47.3,1.0,"VIX_TRANSMISSION=1.00(NEUTRAL), RBI_INTERVENTION=1.00(NEUTRAL), PREOPEN_AUCTION=1.00(NEUTRAL)",0.77,0,10,2019,3.02,0.33,True,0.54,MODERATE
279,KAUFMAN_DRY_12,DAILY,2019-10-04,2019-10-16,LONG,11174.75,11464.0,1,75,838106,859800,21694,536,21158,2.525,1275065,1296223,TIME,7,TRANSITIONAL,17.6,20.2,48.9,1.0,,0.5,4,10,2019,0.0,0.0,False,0.0,
280,KAUFMAN_DRY_16,DAILY,2019-10-09,2019-10-18,LONG,11313.3,11652.7,1,75,848498,873952,25455,543,24912,2.936,1296223,1321135,TP,7,RANGE_BOUND,17.2,18.3,53.4,1.0,,0.5,2,10,2019,0.0,0.0,False,0.0,
