date,equity
2023-06-09,8520783.75000003
2023-06-12,8504591.25000003
2023-06-13,8473730.00000003
2023-06-14,8473730.00000003
2023-06-15,8519195.00000003
2023-06-16,8472705.00000003
2023-06-19,8457660.00000003
2023-06-20,8433160.00000003
2023-06-21,8435695.00000003
2023-06-22,8343195.00000003
2023-06-23,8343195.00000003
2023-06-26,8334916.25000003
2023-06-27,8320253.750000029
2023-06-28,8320253.750000029
2023-06-30,8314830.000000029
2023-07-03,8567370.000000028
2023-07-04,8785587.500000028
2023-07-05,8785587.500000028
2023-07-06,8785587.500000028
2023-07-07,8830467.500000028
2023-07-10,8820827.500000028
2023-07-11,8820827.500000028
2023-07-12,8750575.000000026
2023-07-13,8736586.250000026
2023-07-14,8732817.500000026
2023-07-17,8732817.500000026
2023-07-18,8723811.250000026
2023-07-19,8723811.250000026
2023-07-20,8752081.250000026
2023-07-21,8790921.250000026
2023-07-24,8792737.500000026
2023-07-25,8814378.750000026
2023-07-26,8814378.750000026
2023-07-27,8672298.750000028
2023-07-28,8672645.000000028
2023-07-31,8632238.750000028
2023-08-01,8631226.250000028
2023-08-02,8362775.000000028
2023-08-03,8362775.000000028
2023-08-04,8319222.500000028
2023-08-07,8321230.000000028
2023-08-08,8367002.500000027
2023-08-09,8367002.500000027
2023-08-10,8360293.750000027
2023-08-11,8262478.750000027
2023-08-14,8260135.000000027
2023-08-16,8268371.250000027
2023-08-17,8223483.750000027
2023-08-18,8222106.250000027
2023-08-21,8208865.000000028
2023-08-22,8209007.500000028
2023-08-23,8209007.500000028
2023-08-24,8202763.750000029
2023-08-25,8139898.750000029
2023-08-28,8137886.250000029
2023-08-29,8139716.250000029
2023-08-30,8139836.250000029
2023-08-31,8115560.000000029
2023-09-01,8101947.500000029
2023-09-04,8101947.500000029
2023-09-05,8101947.500000029
2023-09-06,8101947.500000029
2023-09-07,8101947.500000029
2023-09-08,8101947.500000029
2023-09-11,8101947.500000029
2023-09-12,8199580.000000029
2023-09-13,8197660.000000029
2023-09-14,8197660.000000029
2023-09-15,8314172.500000029
2023-09-18,8328530.000000029
2023-09-20,8322910.000000029
2023-09-21,8326886.250000029
2023-09-22,8326886.250000029
2023-09-25,8498917.50000003
2023-09-26,8495745.00000003
2023-09-27,8652063.75000003
2023-09-28,8579726.25000003
2023-09-29,8565382.50000003
2023-10-03,8543472.50000003
2023-10-04,8536101.25000003
2023-10-05,8536717.50000003
2023-10-06,8536717.50000003
2023-10-09,8516677.50000003
2023-10-10,8521115.00000003
2023-10-11,8521115.00000003
2023-10-12,8552360.00000003
2023-10-13,8564600.00000003
2023-10-16,8563635.00000003
2023-10-17,8557653.75000003
2023-10-18,8512736.25000003
2023-10-19,8512736.25000003
2023-10-20,8512736.25000003
2023-10-23,8495588.75000003
2023-10-25,8481086.25000003
2023-10-26,8636655.00000003
2023-10-27,8615430.00000003
2023-10-30,8615430.00000003
2023-10-31,8628370.00000003
2023-11-01,8615297.50000003
2023-11-02,8561260.00000003
2023-11-03,8561260.00000003
2023-11-06,8602847.50000003
2023-11-07,8602847.50000003
2023-11-08,8602847.50000003
2023-11-09,8812487.50000003
2023-11-10,8808731.25000003
2023-11-13,8809641.25000003
2023-11-15,8809641.25000003
2023-11-16,8809641.25000003
2023-11-17,8927216.25000003
2023-11-20,8927216.25000003
2023-11-21,8923001.25000003
2023-11-22,8926557.50000003
2023-11-23,8925326.25000003
2023-11-24,8923318.75000003
2023-11-28,8916923.75000003
2023-11-29,8916923.75000003
2023-11-30,8947355.00000003
2023-12-01,8940617.50000003
2023-12-04,8940617.50000003
2023-12-05,8936410.00000003
2023-12-06,8934345.00000003
2023-12-07,9146458.75000003
2023-12-08,9119158.75000003
2023-12-11,9119158.75000003
2023-12-12,9927863.75000003
2023-12-13,9927365.00000003
2023-12-14,9804447.50000003
2023-12-15,9797598.75000003
2023-12-18,9898827.50000003
2023-12-19,9888492.50000003
2023-12-20,9937841.250000032
2023-12-21,9935218.750000032
2023-12-22,9935218.750000032
2023-12-26,9935218.750000032
2023-12-27,9935218.750000032
2023-12-28,9935218.750000032
2023-12-29,10126941.250000032
2024-01-01,10122478.750000032
2024-01-02,10151645.000000032
2024-01-03,10085790.00000003
2024-01-04,10085318.75000003
2024-01-05,10085318.75000003
2024-01-08,9894113.750000032
2024-01-09,9867041.250000034
2024-01-10,9867041.250000034
2024-01-11,9887200.000000034
2024-01-12,9896738.750000034
2024-01-15,9896738.750000034
2024-01-16,10318042.500000034
2024-01-17,10107533.750000034
2024-01-18,10107533.750000034
2024-01-19,10271493.750000034
2024-01-23,9657733.75000003
2024-01-24,9668491.25000003
2024-01-25,9607681.250000028
2024-01-29,9620151.250000028
2024-01-30,9413170.000000028
2024-01-31,9331730.000000028
2024-02-01,9329611.250000028
2024-02-02,9313976.250000028
2024-02-05,9449428.75000003
2024-02-06,9429716.25000003
2024-02-07,9429716.25000003
2024-02-08,9323410.00000003
2024-02-09,9323410.00000003
2024-02-12,9298442.50000003
2024-02-13,9281561.25000003
2024-02-14,9266298.75000003
2024-02-15,9266298.75000003
2024-02-16,9266298.75000003
2024-02-19,9266298.75000003
2024-02-20,9266298.75000003
2024-02-21,9319513.75000003
2024-02-22,9295153.75000003
2024-02-23,9294560.00000003
2024-02-26,9325912.50000003
2024-02-27,9319717.50000003
2024-02-28,9278427.50000003
2024-02-29,9275262.50000003
2024-03-01,9226812.50000003
2024-03-04,9226812.50000003
2024-03-05,9255578.75000003
2024-03-06,9243803.75000003
2024-03-07,9244778.75000003
2024-03-11,9166838.750000032
2024-03-12,9166533.750000032
2024-03-13,9149633.750000032
2024-03-14,9149633.750000032
2024-03-15,9128056.250000032
2024-03-18,9120806.250000032
2024-03-19,9074565.000000032
2024-03-20,9072400.000000032
2024-03-21,9076721.250000032
2024-03-22,9087321.250000032
2024-03-26,9102068.750000032
2024-03-27,9087200.000000032
2024-03-28,9087200.000000032
2024-04-01,9087200.000000032
2024-04-02,9105027.500000032
2024-04-03,9105493.750000032
2024-04-04,9103493.750000032
2024-04-05,9103493.750000032
2024-04-08,9219103.750000032
2024-04-09,9216160.000000032
2024-04-10,9213383.750000032
2024-04-12,9280056.250000032
2024-04-15,9280056.250000032
2024-04-16,9280056.250000032
2024-04-18,9341698.750000032
2024-04-19,9357386.250000032
2024-04-22,9328862.500000032
2024-04-23,9328862.500000032
2024-04-24,9328862.500000032
2024-04-25,9328862.500000032
2024-04-26,9383868.750000032
2024-04-29,9355937.500000032
2024-04-30,9351118.750000032
2024-05-02,9360872.500000032
2024-05-03,9389221.25000003
2024-05-06,9389221.25000003
2024-05-07,9389221.25000003
2024-05-08,9389221.25000003
2024-05-09,9359841.25000003
2024-05-10,9412422.50000003
2024-05-13,9412422.50000003
2024-05-14,9423003.75000003
2024-05-15,9423003.75000003
2024-05-16,9423003.75000003
2024-05-17,9423003.75000003
2024-05-21,9423003.75000003
2024-05-22,9423003.75000003
2024-05-23,9423003.75000003
2024-05-24,9423003.75000003
2024-05-27,9423003.75000003
2024-05-28,9423003.75000003
2024-05-29,9423003.75000003
2024-05-30,9423003.75000003
2024-05-31,9423003.75000003
2024-06-03,9423003.75000003
2024-06-04,9423003.75000003
2024-06-05,9423003.75000003
2024-06-06,9423003.75000003
2024-06-07,9423003.75000003
2024-06-10,9477728.75000003
2024-06-11,9588026.25000003
2024-06-12,9588026.25000003
2024-06-13,9616901.25000003
2024-06-14,9616901.25000003
2024-06-18,9616901.25000003
2024-06-19,9670307.50000003
2024-06-20,9669032.50000003
2024-06-21,9780260.000000028
2024-06-24,9779341.250000028
2024-06-25,9779341.250000028
2024-06-26,9779341.250000028
2024-06-27,9779341.250000028
2024-06-28,9862072.500000028
2024-07-01,9848937.500000028
2024-07-02,9851768.750000028
2024-07-03,9847702.500000028
2024-07-04,9847702.500000028
2024-07-05,9930683.750000028
2024-07-08,9930518.750000028
2024-07-09,9919253.750000028
2024-07-10,9939923.750000028
2024-07-11,9940136.250000028
2024-07-12,9913268.750000028
2024-07-15,9913268.750000028
2024-07-16,9913268.750000028
2024-07-18,9950606.250000028
2024-07-19,10149808.750000028
2024-07-22,10149808.750000028
2024-07-23,10149808.750000028
2024-07-24,10151447.500000028
2024-07-25,10149597.500000028
2024-07-26,10073610.000000028
2024-07-29,10161900.000000028
2024-07-30,10170006.250000028
2024-07-31,10170006.250000028
2024-08-01,10170006.250000028
2024-08-02,10126602.500000028
2024-08-05,10185046.250000028
2024-08-06,10275690.000000028
2024-08-07,10328215.000000028
2024-08-08,10283090.000000028
2024-08-09,10258040.000000028
2024-08-12,10256102.500000028
2024-08-13,10210402.500000028
2024-08-14,10210046.250000028
2024-08-16,10159777.500000028
2024-08-19,10159777.500000028
2024-08-20,10159777.500000028
2024-08-21,10188408.750000028
2024-08-22,10188408.750000028
2024-08-23,10188408.750000028
2024-08-26,10188408.750000028
2024-08-27,10247983.750000028
2024-08-28,10247983.750000028
2024-08-29,10247983.750000028
2024-08-30,10247983.750000028
2024-09-02,10247983.750000028
2024-09-03,10445763.750000028
2024-09-04,10435620.000000028
2024-09-05,10487842.500000028
2024-09-06,10480518.750000028
2024-09-09,10504500.000000028
2024-09-10,10480881.250000028
2024-09-11,10497556.250000028
2024-09-12,10485795.000000028
2024-09-13,10484175.000000028
2024-09-16,10481450.000000028
2024-09-17,10481450.000000028
2024-09-18,10478612.500000028
2024-09-19,10482200.000000028
2024-09-20,10482200.000000028
2024-09-23,10482200.000000028
2024-09-24,10482200.000000028
2024-09-25,10479012.500000028
2024-09-26,10644442.500000028
2024-09-27,10645370.000000028
2024-09-30,10674316.250000028
2024-10-01,10674316.250000028
2024-10-03,10660200.000000028
2024-10-04,11257387.500000028
2024-10-07,11251916.250000028
2024-10-08,11252423.750000026
2024-10-09,11158468.750000026
2024-10-10,11159706.250000026
2024-10-11,11148591.250000026
2024-10-14,11087203.750000026
2024-10-15,11060848.750000026
2024-10-16,11054627.500000026
2024-10-17,11043555.000000026
2024-10-18,11063421.250000026
2024-10-21,11079901.250000026
2024-10-22,10987201.250000026
2024-10-23,10969921.250000026
2024-10-24,10969018.750000026
2024-10-25,10938986.250000026
2024-10-28,11007717.500000026
2024-10-29,11014102.500000026
2024-10-30,10999712.500000024
2024-10-31,10992937.500000024
2024-11-01,10965462.500000024
2024-11-04,10702812.500000024
2024-11-05,10708261.250000024
2024-11-06,10715030.000000024
2024-11-07,10597662.500000024
2024-11-08,10581038.750000024
2024-11-11,10581038.750000024
2024-11-12,10574592.500000024
2024-11-13,10566482.500000024
2024-11-14,10565823.750000024
2024-11-18,10860098.750000024
2024-11-19,10860098.750000024
2024-11-21,10770890.000000024
2024-11-22,10561883.750000024
2024-11-25,10578455.000000024
2024-11-26,10808255.000000024
2024-11-27,10778105.000000024
2024-11-28,10735771.250000024
2024-11-29,10735771.250000024
2024-12-02,10735771.250000024
2024-12-03,10735771.250000024
2024-12-04,10752588.750000024
2024-12-05,10752588.750000024
2024-12-06,10971268.750000024
2024-12-09,11030418.750000024
2024-12-10,11030642.500000024
2024-12-11,11033448.750000024
2024-12-12,11168688.750000024
2024-12-13,11135748.750000024
2024-12-16,11135748.750000024
2024-12-17,11006058.750000024
2024-12-18,10991822.500000024
2024-12-19,10985643.750000024
2024-12-20,11169071.250000024
2024-12-23,11185666.250000024
2024-12-24,11163091.250000024
2024-12-26,11154071.250000024
2024-12-27,11155651.250000024
2024-12-30,10995576.250000024
2024-12-31,10995568.750000024
2025-01-01,10971156.250000024
2025-01-02,11029838.750000024
2025-01-03,11290988.750000022
2025-01-06,10825176.25000002
2025-01-07,10788436.25000002
2025-01-08,10779908.75000002
2025-01-09,10761768.75000002
2025-01-10,10759393.75000002
2025-01-13,10759393.75000002
2025-01-14,10874717.50000002
2025-01-15,10968423.75000002
2025-01-16,10970888.75000002
2025-01-17,10939666.250000022
2025-01-20,10822887.500000022
2025-01-21,10478780.000000024
2025-01-22,10482047.500000024
2025-01-23,10406500.000000026
2025-01-24,10306048.750000028
2025-01-27,10293052.500000028
2025-01-28,10397638.750000028
2025-01-29,10399411.250000028
2025-01-30,10399411.250000028
2025-01-31,10399411.250000028
2025-02-03,10510961.250000028
2025-02-04,10510961.250000028
2025-02-05,10512035.000000028
2025-02-06,10580240.000000026
2025-02-07,10581325.000000026
2025-02-10,10651833.750000026
2025-02-11,10660775.000000026
2025-02-12,10660775.000000026
2025-02-13,10660428.750000026
2025-02-14,10881628.750000026
2025-02-17,10879360.000000026
2025-02-18,10874367.500000026
2025-02-19,10873911.250000026
2025-02-20,10864082.500000026
2025-02-21,10855288.750000026
2025-02-24,10849225.000000026
2025-02-25,10848935.000000026
2025-02-27,10880228.750000026
2025-02-28,10929335.000000026
2025-03-03,10929065.000000026
2025-03-04,10928013.750000026
2025-03-05,10746060.000000026
2025-03-06,10746060.000000026
2025-03-07,10746060.000000026
2025-03-10,10875642.500000026
2025-03-11,10875642.500000026
2025-03-12,10869252.500000026
2025-03-13,10814182.500000026
2025-03-17,10773586.250000026
2025-03-18,10773586.250000026
2025-03-19,10773586.250000026
2025-03-20,11080441.250000026
2025-03-21,11080441.250000026
2025-03-24,11029966.250000026
2025-03-25,11116958.750000026
2025-03-26,11076718.750000024
2025-03-27,11034678.750000024
2025-03-28,11588693.750000022
2025-04-01,11546068.750000022
2025-04-02,11625543.750000022
2025-04-03,11588531.250000022
2025-04-04,11513157.500000022
2025-04-07,12239663.750000022
2025-04-08,12239663.750000022
2025-04-09,12239663.750000022
2025-04-11,12239663.750000022
2025-04-15,12239663.750000022
2025-04-16,12239663.750000022
2025-04-17,12239663.750000022
2025-04-21,12345518.750000022
2025-04-22,12345518.750000022
2025-04-23,12345518.750000022
2025-04-24,12643917.500000022
2025-04-25,12803503.750000022
2025-04-28,12776776.250000022
2025-04-29,12777335.000000022
2025-04-30,12777621.250000022
2025-05-02,12776996.250000022
2025-05-05,12776996.250000022
2025-05-06,12784661.250000022
2025-05-07,12782921.250000022
2025-05-08,12782921.250000022
2025-05-09,12796211.250000022
2025-05-12,12796211.250000022
2025-05-13,12796211.250000022
2025-05-14,12791783.750000022
2025-05-15,12835122.500000022
2025-05-16,12881350.000000022
2025-05-19,12860282.500000022
2025-05-20,12855868.750000022
2025-05-21,12875185.000000022
2025-05-22,12819153.750000022
2025-05-23,12770463.750000022
2025-05-26,12770463.750000022
2025-05-27,12754293.750000022
2025-05-28,12757981.250000022
2025-05-29,12771061.250000022
2025-05-30,12729611.250000024
2025-06-02,12731316.250000024
2025-06-03,12720190.000000024
2025-06-04,12734650.000000024
2025-06-05,12706657.500000024
2025-06-06,12744480.000000024
2025-06-09,12768630.000000024
2025-06-10,12768630.000000024
2025-06-11,12768630.000000024
2025-06-12,12754567.500000024
2025-06-13,12754567.500000024
2025-06-16,12711637.500000024
2025-06-17,12690447.500000024
2025-06-18,12685278.750000024
2025-06-19,12687145.000000024
2025-06-20,12648295.000000024
2025-06-23,12648295.000000024
2025-06-24,12632323.750000024
2025-06-25,12632323.750000024
2025-06-26,12632323.750000024
2025-06-27,12632323.750000024
2025-06-30,12763835.000000024
2025-07-01,12760122.500000024
2025-07-02,12829121.250000024
2025-07-03,12838741.250000024
2025-07-04,12830386.250000024
2025-07-07,12831786.250000024
2025-07-08,12831786.250000024
2025-07-09,12838491.250000024
2025-07-10,12836027.500000024
2025-07-11,12823113.750000024
2025-07-14,12823113.750000024
2025-07-15,12870948.750000024
2025-07-16,12873386.250000024
2025-07-17,12811826.250000026
2025-07-18,12811826.250000026
2025-07-21,12824111.250000026
2025-07-22,12819641.250000026
2025-07-23,12819641.250000026
2025-07-24,12754736.250000024
2025-07-25,12754736.250000024
2025-07-28,12750833.750000024
2025-07-29,12795583.750000024
2025-07-30,12799827.500000024
2025-07-31,12756856.250000024
2025-08-01,12741631.250000024
2025-08-04,12736666.250000024
2025-08-05,12720196.250000024
2025-08-06,12718312.500000024
2025-08-07,12744996.250000022
2025-08-08,12710068.750000022
2025-08-11,12603482.500000022
2025-08-12,12540010.000000024
2025-08-13,12483931.250000026
2025-08-14,12487528.750000026
2025-08-18,12487528.750000026
2025-08-19,12487528.750000026
2025-08-20,12487528.750000026
2025-08-21,12487528.750000026
2025-08-22,12867676.250000026
2025-08-25,12840822.500000026
2025-08-26,12757720.000000026
2025-08-28,12757720.000000026
2025-08-29,12755868.750000026
2025-09-01,12755251.250000026
2025-09-02,12745025.000000026
2025-09-03,12745025.000000026
2025-09-04,12745025.000000026
2025-09-05,12793445.000000026
2025-09-08,12793445.000000026
2025-09-09,12793445.000000026
2025-09-10,12793445.000000026
2025-09-11,12793445.000000026
2025-09-12,12793445.000000026
2025-09-15,12904482.500000026
2025-09-16,12883245.000000026
2025-09-17,12883245.000000026
2025-09-18,12883245.000000026
2025-09-19,12957882.500000026
2025-09-22,13046707.500000026
2025-09-23,13045886.250000026
2025-09-24,13051516.250000026
2025-09-25,13047365.000000026
2025-09-26,13047365.000000026
2025-09-29,13046870.000000026
2025-09-30,13046870.000000026
2025-10-01,13185460.000000026
2025-10-03,13185460.000000026
2025-10-06,13185460.000000026
2025-10-07,13185460.000000026
2025-10-08,13269400.000000026
2025-10-09,13232096.250000026
2025-10-10,13232096.250000026
2025-10-13,13232096.250000026
2025-10-14,13250892.500000026
2025-10-15,13215282.500000026
2025-10-16,13215282.500000026
2025-10-17,13215282.500000026
2025-10-20,13215282.500000026
2025-10-21,13215282.500000026
2025-10-23,13215282.500000026
2025-10-24,13632745.000000028
2025-10-27,13581475.000000028
2025-10-28,13556643.75000003
2025-10-29,13550758.75000003
2025-10-30,13313900.000000026
2025-10-31,13310006.250000026
2025-11-03,13358318.750000026
2025-11-04,13275468.750000028
2025-11-06,13269127.500000028
2025-11-07,13269127.500000028
2025-11-10,13400982.500000028
2025-11-11,13400982.500000028
2025-11-12,13400982.500000028
2025-11-13,13400982.500000028
2025-11-14,13400982.500000028
2025-11-17,13400982.500000028
2025-11-18,13552047.500000028
2025-11-19,13523527.500000028
2025-11-20,13523527.500000028
2025-11-21,13525852.500000028
2025-11-24,13625605.000000028
2025-11-25,13629340.000000028
2025-11-26,13596207.500000028
2025-11-27,13596976.250000028
2025-11-28,13596976.250000028
2025-12-01,13596976.250000028
2025-12-02,13529048.750000028
2025-12-03,13531358.750000028
2025-12-04,13554351.250000028
2025-12-05,13561986.250000028
2025-12-08,13482226.250000028
2025-12-09,13482226.250000028
2025-12-10,13510567.500000028
2025-12-11,13508760.000000028
2025-12-12,13513942.500000028
2025-12-15,13533255.000000028
2025-12-16,13446352.500000028
2025-12-17,13446352.500000028
2025-12-18,13446352.500000028
2025-12-19,13441716.250000028
2025-12-22,13441716.250000028
2025-12-23,13489135.000000028
2025-12-24,13536587.500000026
2025-12-26,13535335.000000026
2025-12-29,13530335.000000026
2025-12-30,13530335.000000026
2025-12-31,13519115.000000026
2026-01-01,13519115.000000026
2026-01-02,13548957.500000026
2026-01-05,13603272.500000026
2026-01-06,13615547.500000026
2026-01-07,13579885.000000026
2026-01-08,13613762.500000026
2026-01-09,13613762.500000026
2026-01-12,13690791.250000026
2026-01-13,13676303.750000026
2026-01-14,13649623.750000026
2026-01-16,13723713.750000026
2026-01-19,13674166.250000026
2026-01-20,13656516.250000026
2026-01-21,13594561.250000026
2026-01-22,13636911.250000026
2026-01-23,13534380.000000026
2026-01-27,13516710.000000026
2026-01-28,13554363.750000026
2026-01-29,13554363.750000026
2026-01-30,13526738.750000028
2026-02-02,13367770.000000028
2026-02-03,13266093.750000028
2026-02-04,13289107.500000028
2026-02-05,13239157.500000028
2026-02-06,13232795.000000028
2026-02-09,13506120.000000026
2026-02-10,13506120.000000026
2026-02-11,13506120.000000026
2026-02-12,13534938.750000026
2026-02-13,13496928.750000026
2026-02-16,13521818.750000026
2026-02-17,13523951.250000026
2026-02-18,13523951.250000026
2026-02-19,13327370.000000024
2026-02-20,13309835.000000024
2026-02-23,13316301.250000024
2026-02-24,13196811.250000024
2026-02-25,13196811.250000024
2026-02-26,13201026.250000024
2026-02-27,13140256.250000024
2026-03-02,13140256.250000024
2026-03-04,13130626.250000024
2026-03-05,13130626.250000024
2026-03-06,12960025.000000024
2026-03-09,12897201.250000024
2026-03-10,12897201.250000024
2026-03-11,12897201.250000024
2026-03-12,12897201.250000024
2026-03-13,12897201.250000024
